"Age","kmDriven","Transmission","Owner","FuelType","AskPrice","LogAskPrice","isLuxury","kmPerYear","Brand_model"
5,29000,1,2,1,9500000,16.0668023565708,1,5800,262
1,9500,1,1,3,1475000,14.2041685477561,0,9500,74
11,86250,2,1,1,290000,12.5776362019627,0,7840.90909090909,303
8,149728.625,2,1,1,1650000,14.3162858458768,0,18716.078125,366
7,80000,2,1,1,475000,13.0710700830168,0,11428.5714285714,374
3,96000,1,1,1,1700000,14.3461388090264,0,32000,90
8,40000,1,1,1,2150000,14.5809784001038,1,5000,24
5,65000,2,1,3,925000,13.7375490164946,0,13000,231
14,29000,2,1,3,150000,11.9183905730784,0,2071.42857142857,218
11,40000,1,2,3,2e+05,12.2060726455302,0,3636.36363636364,103
14,65000,2,2,1,290000,12.5776362019627,0,4642.85714285714,165
6,38000,1,2,3,380000,12.8479265317026,0,6333.33333333333,193
9,66000,1,2,3,260000,12.4684369099977,0,7333.33333333333,226
5,29000,2,1,3,850000,13.6529916284665,0,5800,196
8,90000,2,2,1,1545000,14.250534468314,0,11250,363
1,14100,1,1,3,2844000,14.8607220699053,0,14100,367
9,88000,2,2,1,750000,13.5278284855125,0,9777.77777777778,90
8,49000,1,2,3,599000,13.3030168770976,0,6125,221
8,36000,1,1,3,399999,12.899217326087,0,4500,193
13,61000,2,2,3,225000,12.3238556811866,0,4692.30769230769,81
6,62000,2,2,3,375000,12.8346813049525,0,10333.3333333333,100
2,19000,1,1,1,2290000,14.6440623755304,0,9500,90
5,28370,1,1,1,1999999,14.5086572385241,1,5674,245
8,86000,1,1,1,1825000,14.4170905449987,1,10750,62
13,68000,2,2,3,230000,12.3458345879053,0,5230.76923076923,103
5,54000,2,1,1,810000,13.6047895266486,1,10800,61
14,72000,1,2,3,275000,12.5245263766487,0,5142.85714285714,104
4,59000,2,1,3,675000,13.4224679698547,0,14750,311
15,69000,2,2,3,160000,11.982929094216,0,4600,112
9,59000,1,2,3,550000,13.2176735572087,0,6555.55555555556,319
8,64200,1,1,1,1175000,13.9767787055604,0,8025,110
9,53000,1,2,1,1750000,14.3751263458997,1,5888.88888888889,6
8,40000,1,1,1,1595000,14.2823842942011,1,5000,8
13,53750,2,1,3,155000,11.9511803959014,0,4134.61538461538,198
2,15000,1,1,3,1800000,14.4032972228664,0,7500,135
13,75000,2,2,3,245000,12.4090134895269,0,5769.23076923077,226
14,88000,2,2,3,95000,11.4616321705827,0,6285.71428571429,212
6,110000,1,1,1,2299000,14.6479848037453,1,18333.3333333333,11
11,76064,1,2,1,1425000,14.1696823716849,1,6914.90909090909,20
6,41000,1,2,1,2990000,14.9107839453669,1,6833.33333333333,20
2,6789,1,1,1,2e+06,14.5086577385242,0,3394.5,179
3,63000,1,1,1,4250000,15.2624295409006,0,21000,355
6,84000,2,2,1,1075000,13.8878312195439,0,14000,90
7,50523,2,2,3,370000,12.8212582846204,0,7217.57142857143,100
10,74000,1,1,1,1384999,14.1412099755817,1,7400,247
2,25000,1,1,1,6500000,15.6873127348659,1,12500,247
4,38000,1,1,3,574000,13.2603846753017,0,9500,364
13,55000,2,2,3,115000,11.6526874073454,0,4230.76923076923,185
0,6110,2,1,1,2785000,14.8397584313435,0,Inf,366
10,130000,2,1,1,1360000,14.1229952577122,0,13000,365
10,108000,1,1,3,1400000,14.1519827945855,0,10800,356
6,58000,2,1,3,574000,13.2603846753017,0,9666.66666666667,74
3,41000,2,1,3,679000,13.4283764065408,0,13666.6666666667,218
4,49000,2,1,1,450000,13.0170028617465,0,12250,339
1,9900,2,1,1,1550000,14.2537654888954,0,9900,58
7,67000,2,2,3,250000,12.4292161968444,0,9571.42857142857,306
1,11000,1,1,3,725000,13.4939269338368,0,11000,218
4,35000,1,1,3,1170000,13.9725143067739,0,8750,380
7,28000,1,1,3,685000,13.4371741172444,0,4000,74
7,142000,1,1,3,345000,12.7512996960135,0,20285.7142857143,193
10,62000,2,1,3,421000,12.9503881126645,0,6200,104
5,18000,2,1,3,325000,12.6915804613119,0,3600,306
9,72000,2,1,1,450000,13.0170028617465,0,8000,221
5,48000,2,1,3,525000,13.1711535415738,0,9600,104
7,65000,1,1,3,3e+05,12.6115377536383,0,9285.71428571429,187
10,57000,1,1,1,1285000,14.0662692763115,1,5700,11
5,73000,1,2,3,695000,13.4516671245469,0,14600,196
10,78000,1,1,1,995000,13.8104980161407,0,7800,128
14,130000,1,2,3,280000,12.5425448821514,1,9285.71428571429,20
12,74000,2,2,3,250000,12.4292161968444,0,6166.66666666667,104
6,15000,1,2,3,8e+06,15.8949520996441,1,2500,295
9,18000,1,2,3,350000,12.7656884334656,0,2000,187
11,85000,1,2,3,4e+05,12.8992198260901,0,7727.27272727273,74
7,67000,1,2,3,450000,13.0170028617465,0,9571.42857142857,193
1,9000,2,1,3,490000,13.1021606700868,0,9000,186
9,76000,2,2,1,850000,13.6529916284665,0,8444.44444444445,165
5,7000,1,2,3,650000,13.3847276418718,0,1400,218
0,1600,2,1,3,1350000,14.1156151504146,0,Inf,204
12,71000,1,2,3,445000,13.0058295611484,0,5916.66666666667,92
7,50000,2,2,1,725000,13.4939269338368,0,7142.85714285714,85
6,42175,1,1,3,429000,12.9692121979102,0,7029.16666666667,218
12,115000,2,2,1,325000,12.6915804613119,0,9583.33333333333,360
8,46000,1,2,3,450000,13.0170028617465,0,5750,81
12,149728.625,2,1,1,260000,12.4684369099977,0,12477.3854166667,53
9,110000,2,2,1,530000,13.1806322855283,0,12222.2222222222,196
3,23000,1,2,1,3150000,14.9629130108018,1,7666.66666666667,62
12,79000,2,1,1,220000,12.3013828253345,0,6583.33333333333,104
8,72000,1,1,1,685000,13.4371741172444,0,9000,90
8,61000,1,2,3,845000,13.6470919063393,0,7625,358
1,27000,1,1,1,1775000,14.3893109808917,0,27000,135
9,98525,2,2,1,695000,13.4516671245469,0,10947.2222222222,365
13,59000,2,1,3,260000,12.4684369099977,0,4538.46153846154,187
7,99000,2,1,1,649000,13.3831879956862,0,14142.8571428571,374
7,68000,2,2,1,1195000,13.9936567433477,0,9714.28571428571,283
2,10000,1,1,3,1361000,14.1237302816336,0,5000,316
18,149728.625,2,2,1,410000,12.9239124386805,0,8318.25694444445,365
11,80000,2,2,3,195000,12.1807548375459,0,7272.72727272727,94
11,1e+05,2,2,1,150000,11.9183905730784,0,9090.90909090909,336
10,78000,2,2,3,175000,12.0725412529057,0,7800,226
11,46200,2,1,3,159000,11.9766594812024,1,4200,65
7,81000,1,1,1,650000,13.3847276418718,0,11571.4285714286,219
6,30000,2,1,1,965000,13.7798833803211,0,5000,224
5,1e+05,2,2,1,750000,13.5278284855125,0,20000,221
12,28000,1,2,3,1990000,14.5036451967007,0,2333.33333333333,276
6,88000,1,2,1,890000,13.6989767417083,0,14666.6666666667,178
1,12700,2,1,3,1575000,14.2697658302419,0,12700,118
3,14000,1,1,1,5250000,15.4737386345678,1,4666.66666666667,243
12,123500,2,2,3,285000,12.5602444592508,0,10291.6666666667,118
13,99000,2,2,1,325000,12.6915804613119,0,7615.38461538462,358
4,41000,2,2,3,575000,13.2621253197795,0,10250,71
5,47000,2,1,1,875000,13.6819791653398,0,9400,224
4,86000,1,1,1,899000,13.7090383134538,0,21500,118
0,33000,2,1,1,1850000,14.4306961970545,0,Inf,167
3,74000,1,1,1,6650000,15.710127412632,1,24666.6666666667,29
6,45000,2,2,3,510000,13.1421660047005,0,7500,218
7,135000,2,2,1,775000,13.5606183083355,0,19285.7142857143,328
12,149728.625,2,2,1,5e+05,13.1223633774043,0,12477.3854166667,178
7,129124,2,1,1,1095000,13.9062649212327,0,18446.2857142857,178
7,92000,1,1,1,645000,13.3770055957779,0,13142.8571428571,219
4,42000,2,2,1,1225000,14.018451401961,0,10500,90
5,53000,2,2,3,635000,13.3613802778748,0,10600,190
9,89000,1,1,1,890000,13.6989767417083,1,9888.88888888889,8
6,108000,2,1,3,320000,12.6760762747759,0,18000,186
3,25000,1,1,3,1245000,14.0346460878809,0,8333.33333333333,380
11,102000,1,2,1,1020000,13.8353131852605,1,9272.72727272727,6
13,75000,1,2,3,350000,12.7656884334656,0,5769.23076923077,218
8,99000,1,2,1,949000,13.7631640775921,1,12375,4
5,18000,2,1,3,324000,12.6884987947745,0,3600,306
14,70343,1,2,3,650000,13.3847276418718,0,5024.5,79
7,90000,1,2,1,1100000,13.9108207377686,0,12857.1428571429,165
5,146000,2,2,1,690000,13.4444468765734,0,29200,219
6,37000,1,2,3,325000,12.6915804613119,0,6166.66666666667,306
6,103000,2,1,1,780000,13.5670491986658,0,17166.6666666667,85
2,17000,1,1,3,5600000,15.5382771557054,1,8500,145
10,80000,2,2,1,120000,11.6952470217642,0,8000,334
5,80000,2,2,1,825000,13.6231386653168,0,16000,116
12,104000,2,2,1,234000,12.3630763943398,1,8666.66666666667,65
8,95000,2,1,1,750000,13.5278284855125,1,11875,61
4,83700,1,1,1,2951000,14.8976546539251,1,20925,62
10,106000,2,2,3,275000,12.5245263766487,0,10600,222
9,64000,1,2,1,850000,13.6529916284665,1,7111.11111111111,4
10,77600,1,2,1,2799999,14.8451296180025,1,7760,251
13,78965,2,1,3,135000,11.8130300574206,0,6074.23076923077,185
6,149728.625,2,2,3,485000,13.0919041699196,0,24954.7708333333,350
7,145000,2,2,1,2800000,14.8451299751454,0,20714.2857142857,363
7,30300,2,1,3,550000,13.2176735572087,0,4328.57142857143,93
6,74000,2,1,1,785000,13.5734389967645,0,12333.3333333333,199
4,66000,1,1,1,1960000,14.4884550312067,0,16500,366
5,38032,1,2,3,690000,13.4444468765734,0,7606.4,190
9,69000,1,2,3,5e+05,13.1223633774043,0,7666.66666666667,81
5,85000,2,1,1,1050000,13.8643007221337,0,17000,178
14,78960,2,1,3,95000,11.4616321705827,0,5640,336
7,92000,1,2,1,2999999,14.914122513299,1,13142.8571428571,29
9,55049,2,1,3,317000,12.6666570528594,0,6116.55555555556,226
6,35000,1,1,1,3350000,15.0244709038012,1,5833.33333333333,8
4,32000,1,1,1,9800000,16.0978929436408,1,8000,32
8,135000,1,1,1,1651000,14.3168917229023,1,16875,6
5,17000,1,1,3,1390000,14.1448143051069,0,3400,268
7,69000,2,2,3,610000,13.3212142361495,0,9857.14285714286,74
5,32000,1,1,1,4980000,15.4209404490008,1,6400,247
7,62000,2,1,1,750000,13.5278284855125,0,8857.14285714286,224
10,116000,1,2,3,740000,13.5144054651804,0,11600,318
9,55000,1,2,3,449000,13.0147781667244,1,6111.11111111111,61
7,69000,1,2,1,2099000,14.5569715988028,0,9857.14285714286,363
8,110000,1,2,1,649999,13.3847261034091,0,13750,385
10,75000,1,1,3,525000,13.1711535415738,0,7500,74
9,38000,2,1,3,450000,13.0170028617465,0,4222.22222222222,71
11,83000,1,2,1,1629000,14.3034768875842,1,7545.45454545455,261
5,68000,2,1,3,575000,13.2621253197795,0,13600,380
5,25000,1,2,1,3975000,15.1955353060706,1,5000,29
5,15000,1,2,3,1055000,13.8690513248923,0,3000,199
1,11800,1,2,3,950000,13.7642172635767,0,11800,104
15,85000,2,2,3,155000,11.9511803959014,0,5666.66666666667,226
8,87000,1,1,1,750000,13.5278284855125,0,10875,172
12,89000,2,2,1,1600000,14.28551418721,1,7416.66666666667,142
12,70000,2,2,3,265000,12.4874851049684,0,5833.33333333333,81
13,45000,2,2,3,195000,12.1807548375459,0,3461.53846153846,218
9,38482,2,1,3,310000,12.6443275764613,0,4275.77777777778,226
8,68000,1,2,1,1050000,13.8643007221337,0,8500,90
8,65000,1,2,3,460000,13.0389817684653,0,8125,229
9,149728.625,2,1,1,155000,11.9511803959014,0,16636.5138888889,303
9,74000,1,1,1,545000,13.2085410736454,0,8222.22222222222,386
8,83214,2,2,1,390000,12.8739020181058,0,10401.75,196
7,149728.625,2,1,1,1575000,14.2697658302419,0,21389.8035714286,366
7,108000,2,1,1,775000,13.5606183083355,0,15428.5714285714,214
9,91000,2,2,3,205000,12.2307652581205,0,10111.1111111111,186
14,65000,2,1,3,225000,12.3238556811866,0,4642.85714285714,226
3,77000,1,1,1,3890000,15.1739197155946,0,25666.6666666667,363
8,80000,2,2,1,545000,13.2085410736454,0,10000,218
10,87000,1,2,1,1545000,14.250534468314,1,8700,247
6,87000,2,2,1,2290000,14.6440623755304,0,14500,366
19,10000,1,2,1,390000,12.8739020181058,0,526.315789473684,205
10,68700,2,2,3,525000,13.1711535415738,0,6870,74
9,149728.625,2,2,1,990000,13.8054602221108,0,16636.5138888889,365
12,53000,1,2,3,285000,12.5602444592508,0,4416.66666666667,103
10,41500,2,2,3,360000,12.7938593104323,0,4150,380
9,125000,1,1,1,1598000,14.2842634053084,0,13888.8888888889,363
3,50000,1,1,1,1699000,14.3455504006541,0,16666.6666666667,327
3,67777,1,1,3,1333333,14.103192380416,0,22592.3333333333,91
17,149728.625,2,2,1,148000,11.9049675527463,0,8807.56617647059,163
13,85000,1,1,1,920000,13.7321289490252,1,6538.46153846154,20
11,69000,2,1,3,199000,12.2010601037066,0,6272.72727272727,103
9,72500,1,2,3,450000,13.0170028617465,0,8055.55555555556,74
5,14000,1,1,3,10900000,16.2042733471994,1,2800,296
15,149728.625,2,2,1,120000,11.6952470217642,0,9981.90833333333,333
10,60000,2,2,3,198000,12.1960223096767,0,6000,94
7,63000,2,2,3,240000,12.3883942023241,0,9000,94
2,13000,2,1,3,825000,13.6231386653168,0,6500,116
10,32117,1,1,3,395000,12.8866410438833,0,3211.7,193
6,62000,1,1,1,3300000,15.0094330264367,1,10333.3333333333,139
9,70000,2,1,1,9e+05,13.7101500423064,0,7777.77777777778,199
8,91000,1,1,3,675000,13.4224679698547,1,11375,61
7,75000,1,2,1,1900000,14.4573644441367,1,10714.2857142857,62
7,47231,2,1,3,535101,13.1902107931072,0,6747.28571428571,190
5,38000,2,1,3,410000,12.9239124386805,0,7600,198
9,68000,2,2,3,225000,12.3238556811866,0,7555.55555555556,94
6,54000,1,1,1,2290000,14.6440623755304,1,9000,395
2,24000,1,1,1,1875000,14.4441192173866,0,12000,88
5,68000,2,1,1,875000,13.6819791653398,0,13600,171
9,58000,2,1,1,5e+05,13.1223633774043,0,6444.44444444444,307
19,65460,2,2,3,150000,11.9183905730784,0,3445.26315789474,76
7,71000,1,2,1,1725000,14.3607376084476,0,10142.8571428571,366
4,51500,1,2,3,499999,13.1223613774023,0,12875,101
7,105000,2,1,1,645000,13.3770055957779,0,15000,303
13,149728.625,2,2,1,799999,13.5923657566493,0,11517.5865384615,365
16,140000,2,2,1,260000,12.4684369099977,0,8750,318
14,90000,2,1,1,120000,11.6952470217642,0,6428.57142857143,333
12,25000,2,2,1,775000,13.5606183083355,0,2083.33333333333,365
8,85000,2,2,1,5e+05,13.1223633774043,0,10625,178
11,1e+05,2,2,1,550000,13.2176735572087,0,9090.90909090909,165
4,53500,1,2,1,5575000,15.5338028753105,1,13375,139
6,67000,2,2,3,299000,12.6081988523728,0,11166.6666666667,306
8,56000,1,2,1,695000,13.4516671245469,0,7000,172
7,50000,2,2,3,460000,13.0389817684653,0,7142.85714285714,71
17,82038,2,2,3,150000,11.9183905730784,0,4825.76470588235,222
3,27000,1,1,1,6250000,15.6480920217126,1,9000,247
1,10110,2,1,3,1095000,13.9062649212327,0,10110,90
12,90000,1,1,1,1850000,14.4306961970545,1,7500,24
7,90000,1,1,3,290000,12.5776362019627,0,12857.1428571429,306
4,70000,2,1,3,1100000,13.9108207377686,0,17500,231
13,66000,1,1,3,299000,12.6081988523728,0,5076.92307692308,386
2,21260,2,1,3,535000,13.1900220258781,0,10630,206
11,28500,1,2,3,560000,13.2356920627113,0,2590.90909090909,74
5,80000,1,2,3,280000,12.5425448821514,0,16000,187
5,38000,2,1,3,630000,13.3534750983677,0,7600,196
12,90000,2,1,1,325000,12.6915804613119,0,7500,213
6,51000,1,2,1,2850000,14.8628295522448,1,8500,243
16,145000,2,2,1,445000,13.0058295611484,0,9062.5,165
5,73000,2,1,1,1175000,13.9767787055604,0,14600,130
7,82500,1,2,3,695000,13.4516671245469,0,11785.7142857143,318
6,140000,2,1,1,630000,13.3534750983677,0,23333.3333333333,151
7,120000,1,1,1,975000,13.79019274998,0,17142.8571428571,90
9,47000,1,2,3,265000,12.4874851049684,0,5222.22222222222,337
4,42000,2,1,3,1080000,13.8924715991004,0,10500,135
7,78000,2,2,1,689000,13.4429965499958,0,11142.8571428571,104
6,72000,1,1,3,4e+05,12.8992198260901,0,12000,193
10,102000,2,2,1,225000,12.3238556811866,1,10200,61
4,63333,1,2,1,3444444,15.0522730560809,1,15833.25,392
11,68000,2,2,3,379000,12.8452914840646,0,6181.81818181818,104
8,65000,1,2,1,1575000,14.2697658302419,1,8125,396
8,5300,1,1,3,6500000,15.6873127348659,1,662.5,33
2,61000,2,1,1,2450000,14.7115985825209,0,30500,366
5,20000,1,2,3,1773000,14.3881835850563,0,4000,77
2,18000,1,1,3,865000,13.670484785914,0,9000,370
1,35000,2,1,1,4e+06,15.2018049190842,0,35000,363
9,35000,2,1,1,475000,13.0710700830168,0,3888.88888888889,210
7,82000,2,1,3,649999,13.3847261034091,0,11714.2857142857,119
4,79000,1,1,3,650000,13.3847276418718,0,19750,364
11,72000,2,1,3,290000,12.5776362019627,0,6545.45454545455,198
17,121000,2,2,3,125000,11.7360690162844,0,7117.64705882353,226
2,23950,1,1,1,2075000,14.5454717116469,0,11975,88
8,90000,2,1,3,425000,12.9598444479066,0,11250,93
8,58000,1,2,3,745000,13.5211394973617,0,7250,90
0,20000,2,1,3,1100000,13.9108207377686,0,Inf,192
7,109000,1,1,1,1700000,14.3461388090264,0,15571.4285714286,366
0,9600,1,1,1,1.2e+07,16.3004172077523,1,Inf,137
2,36000,1,1,3,485000,13.0919041699196,0,18000,306
9,57000,2,1,3,430000,12.9715404876697,0,6333.33333333333,218
3,53000,2,1,1,785000,13.5734389967645,0,17666.6666666667,104
5,125000,1,2,1,1685000,14.3372761217686,0,25000,366
2,19100,2,1,3,651000,13.3862649211907,0,9550,340
5,26000,1,2,3,550000,13.2176735572087,0,5200,104
3,62035,1,1,3,1095000,13.9062649212327,0,20678.3333333333,231
15,13000,2,2,3,60000,11.0020998412042,0,866.666666666667,337
13,131000,2,2,1,3300000,15.0094330264367,0,10076.9230769231,104
9,149728.625,2,1,1,8e+05,13.5923670066501,0,16636.5138888889,90
14,101325,2,2,3,140000,11.8493977015914,0,7237.5,185
6,71000,2,2,1,585000,13.279367126214,0,11833.3333333333,219
9,59312,2,2,3,345000,12.7512996960135,0,6590.22222222222,386
10,72000,2,2,1,455000,13.0280526979331,0,7200,103
4,38000,2,1,3,595000,13.2963166845278,0,9500,93
2,49000,2,1,1,1599000,14.2848889918161,0,24500,165
5,110000,1,1,1,890000,13.6989767417083,0,22000,118
7,44000,2,1,3,651000,13.3862649211907,0,6285.71428571429,85
6,55000,1,2,3,4050000,15.2142274390827,1,9166.66666666667,247
10,78000,1,2,3,1250000,14.0386541092785,1,7800,247
8,44000,2,2,1,850000,13.6529916284665,0,5500,165
2,54252,1,1,3,850000,13.6529916284665,0,27126,214
10,55000,2,2,1,481000,13.0836225490879,0,5500,93
6,48000,2,2,3,765000,13.5476311128087,0,8000,90
8,134000,1,1,1,2299000,14.6479848037453,1,16750,62
5,88000,1,1,1,1750000,14.3751263458997,0,17600,366
11,80000,2,2,1,385000,12.8609986132699,1,7272.72727272727,61
5,32000,1,1,1,1850000,14.4306961970545,1,6400,245
13,82000,2,1,3,230000,12.3458345879053,0,6307.69230769231,77
18,96000,2,2,3,275000,12.5245263766487,0,5333.33333333333,280
0,15000,1,1,1,8e+06,15.8949520996441,1,Inf,254
8,73000,1,1,1,1711111,14.3526534251126,1,9125,247
6,41000,1,1,1,2049000,14.532862427221,1,6833.33333333333,26
12,65973,2,2,3,408000,12.9190224533863,0,5497.75,74
6,58000,1,2,1,2375000,14.6805079954509,1,9666.66666666667,10
13,55632,2,1,1,275000,12.5245263766487,0,4279.38461538462,114
11,97000,1,1,3,925000,13.7375490164946,0,8818.18181818182,79
7,87000,1,2,1,1600000,14.28551418721,1,12428.5714285714,62
4,42000,1,1,3,785000,13.5734389967645,0,10500,136
11,65000,2,1,3,360000,12.7938593104323,0,5909.09090909091,210
8,68712,2,2,3,490000,13.1021606700868,0,8589,104
8,149728.625,1,1,1,1475000,14.2041685477561,1,18716.078125,62
4,77000,1,1,1,1475000,14.2041685477561,0,19250,135
3,26000,2,1,3,875000,13.6819791653398,0,8666.66666666667,136
4,31000,1,1,3,390000,12.8739020181058,0,7750,306
5,47000,2,1,1,2345000,14.6677959598625,0,9400,366
10,62000,1,2,1,3500000,15.0682735264596,1,6200,9
8,75000,1,1,3,485000,13.0919041699196,1,9375,66
11,75000,1,2,3,565000,13.2445810101286,0,6818.18181818182,318
7,49000,2,2,3,590000,13.2878778158819,1,7000,61
7,93000,2,1,1,390000,12.8739020181058,0,13285.7142857143,119
12,125000,2,1,1,275000,12.5245263766487,0,10416.6666666667,104
7,149728.625,2,2,1,675000,13.4224679698547,0,21389.8035714286,224
6,64000,2,2,1,720000,13.4870064909922,0,10666.6666666667,104
1,7300,1,1,1,1571000,14.2672229172378,0,7300,171
2,41000,2,1,1,950000,13.7642172635767,0,20500,152
11,34000,2,1,3,255000,12.4490188241406,0,3090.90909090909,103
2,25772,2,1,3,699999,13.4588341854531,0,12886,218
6,62000,1,2,1,2299999,14.6484192461167,1,10333.3333333333,62
3,37200,1,1,1,2590000,14.7671684336757,0,12400,366
19,137001,2,2,3,265000,12.4874851049684,0,7210.57894736842,70
1,32000,1,1,3,2799000,14.8447727684976,0,32000,367
13,83800,1,2,1,550000,13.2176735572087,0,6446.15384615385,379
10,103000,2,2,1,525000,13.1711535415738,0,10300,74
5,49000,1,1,3,995000,13.8104980161407,0,9800,90
12,78000,1,2,3,445000,13.0058295611484,0,6500,92
10,121000,2,2,1,465000,13.0497926845695,0,12100,380
9,65000,1,1,1,2e+06,14.5086577385242,0,7222.22222222222,270
3,110000,2,1,1,890000,13.6989767417083,0,36666.6666666667,123
5,115000,1,2,1,840000,13.6411571708195,0,23000,224
9,83000,2,1,1,275000,12.5245263766487,0,9222.22222222222,219
14,52085,2,2,1,365000,12.8076526325646,0,3720.35714285714,165
3,80000,2,2,1,925000,13.7375490164946,0,26666.6666666667,151
8,59500,1,1,3,5e+06,15.4249484703984,1,7437.5,262
7,149728.625,2,1,1,1250000,14.0386541092785,0,21389.8035714286,366
4,28300,2,2,3,495000,13.1123130415508,0,7075,349
5,35833,1,1,1,4100000,15.2264975316745,1,7166.6,20
5,59000,1,1,3,2.6e+07,17.0736070959858,1,11800,250
2,9426,1,1,1,5390000,15.5000559428852,1,4713,243
3,55000,2,1,3,350000,12.7656884334656,0,18333.3333333333,311
2,35000,1,1,1,2695000,14.8069087623252,0,17500,366
2,77000,1,1,1,1725000,14.3607376084476,0,38500,133
17,84000,2,2,3,2e+05,12.2060726455302,0,4941.17647058824,226
8,46108,2,2,1,975000,13.79019274998,0,5763.5,171
1,12500,2,1,1,2425000,14.7013420823537,0,12500,366
7,38000,1,2,3,825000,13.6231386653168,0,5428.57142857143,118
10,95000,2,1,1,585000,13.279367126214,0,9500,74
18,58000,2,2,3,125000,11.7360690162844,0,3222.22222222222,229
16,140000,2,2,1,88000,11.3850920934603,0,8750,118
5,35967,2,1,3,410000,12.9239124386805,0,7193.4,349
8,61000,1,2,3,845000,13.6470919063393,0,7625,358
15,80000,2,2,3,1e+05,11.5129254649702,0,5333.33333333333,332
6,54904,2,1,1,969000,13.7840198908729,0,9150.66666666667,90
0,4700,2,1,1,2100000,14.5574479026937,0,Inf,88
11,57000,1,1,1,1200000,13.9978321147582,1,5181.81818181818,17
7,52000,1,1,1,1200000,13.9978321147582,0,7428.57142857143,178
3,38000,1,1,1,1600000,14.28551418721,0,12666.6666666667,171
0,3200,2,1,3,1500000,14.2209756660724,0,Inf,91
3,46000,1,1,1,1620000,14.2979367072086,0,15333.3333333333,171
15,70000,2,2,3,161000,11.9891596439666,0,4666.66666666667,226
1,2400,1,1,1,1325000,14.0969230174025,0,2400,136
7,62000,1,2,3,490000,13.1021606700868,0,8857.14285714286,386
10,119000,1,1,1,899000,13.7090383134538,1,11900,247
5,67000,1,2,3,575000,13.2621253197795,0,13400,71
9,85000,2,1,1,575000,13.2621253197795,0,9444.44444444445,178
9,124006,2,2,1,595000,13.2963166845278,0,13778.4444444444,319
